date,star,asset,buy,sell
2020-01-07,Kris,StarGems,1179.22,1145.76
2020-01-07,Kris,Uranium,559.05,535.89
2020-01-07,Quin,Equipment,6.72,6.52
2020-01-07,Quin,Medicine,41.09,40.41
2020-01-07,Quin,Metals,3.08,3.03
2020-01-07,Quin,Software,20.26,19.75
2020-01-07,Quin,StarGems,1030.52,1015.3
2020-01-07,Quin,Uranium,497.59,486.27
2020-01-07,Reef,Equipment,6.97,6.72
2020-01-07,Reef,Medicine,39.6,39.13
2020-01-07,Reef,Metals,2.94,2.85
2020-01-07,Reef,Software,20.32,19.79
2020-01-07,Reef,StarGems,1013.6,980.63
2020-01-07,Reef,Uranium,471.3,458.27
2020-01-07,Sand,Equipment,6.66,6.42
2020-01-07,Sand,Medicine,36.66,35.64
2020-01-07,Sand,Metals,2.92,2.81
2020-01-07,Sand,Software,17.41,17.21
2020-01-07,Sand,StarGems,1090.19,1063.22
2020-01-07,Sand,Uranium,413.75,408.28
2020-01-07,Sink,Equipment,6.71,6.48
2020-01-07,Sink,Medicine,40.97,39.79
2020-01-07,Sink,Metals,3.26,3.23
2020-01-07,Sink,Software,20.91,20.44
2020-01-07,Sink,StarGems,998.99,970.03
2020-01-07,Sink,Uranium,547.14,534.37
2020-01-07,Stan,Equipment,6.99,6.76
2020-01-07,Stan,Medicine,37.86,37.2
2020-01-07,Stan,Metals,3.43,3.35
2020-01-07,Stan,Software,22.59,22.2
2020-01-07,Stan,StarGems,1182.17,1160.36
2020-01-07,Stan,Uranium,563.3,541.75
2020-01-07,Task,Equipment,5.64,5.49
2020-01-07,Task,Medicine,41.11,39.77
2020-01-07,Task,Metals,3.13,3.07
2020-01-07,Task,Software,19.28,18.92
2020-01-07,Task,StarGems,1047.62,1022.35
2020-01-07,Task,Uranium,497.64,487.15
2020-01-07,York,Equipment,7.35,7.23
2020-01-07,York,Medicine,38.39,37.1
2020-01-07,York,Metals,3.03,2.93
2020-01-07,York,Software,20.9,20.22
2020-01-07,York,StarGems,1088.63,1057.78
2020-01-07,York,Uranium,529.64,511.48
2020-01-08,Sol,Equipment,7.32,7.14
2020-01-08,Sol,Medicine,43.88,42.61
2020-01-08,Sol,Metals,3.53,3.49
2020-01-08,Sol,Software,19.36,18.8
2020-01-08,Sol,StarGems,1166.41,1129.7
2020-01-08,Sol,Uranium,518.42,502.12
2020-01-08,Boyd,Equipment,6.57,6.41
2020-01-08,Boyd,Medicine,39.26,37.9
2020-01-08,Boyd,Metals,3.05,3.0
2020-01-08,Boyd,Software,19.62,19.31
2020-01-08,Boyd,StarGems,969.07,959.44
2020-01-08,Boyd,Uranium,496.2,482.31
2020-01-08,Fate,Equipment,7.32,7.12
2020-01-08,Fate,Medicine,35.06,34.47
2020-01-08,Fate,Metals,3.11,3.01
2020-01-08,Fate,Software,18.58,18.16
2020-01-08,Fate,StarGems,862.97,846.18
2020-01-08,Fate,Uranium,545.84,529.21
2020-01-08,Gaol,Equipment,7.56,7.33
2020-01-08,Gaol,Medicine,48.22,46.59
2020-01-08,Gaol,Metals,2.85,2.79
2020-01-08,Gaol,Software,22.41,21.94
2020-01-08,Gaol,StarGems,1198.56,1159.21
2020-01-08,Gaol,Uranium,499.95,483.35
2020-01-08,Hook,Equipment,5.44,5.21
2020-01-08,Hook,Medicine,45.32,43.56
2020-01-08,Hook,Metals,3.16,3.08
2020-01-08,Hook,Software,20.6,20.31
2020-01-08,Hook,StarGems,965.63,943.63
2020-01-08,Hook,Uranium,600.19,586.04
2020-01-08,Ivan,Equipment,6.56,6.35
2020-01-08,Ivan,Medicine,37.65,36.18
2020-01-08,Ivan,Metals,3.06,2.98
2020-01-08,Ivan,Software,21.46,20.59
2020-01-08,Ivan,StarGems,1283.16,1256.16
2020-01-08,Ivan,Uranium,520.38,514.2
2020-01-08,Kirk,Equipment,7.34,7.25
2020-01-08,Kirk,Medicine,41.51,40.81
2020-01-08,Kirk,Metals,3.08,3.03
2020-01-08,Kirk,Software,20.01,19.72
2020-01-08,Kirk,StarGems,1005.04,975.01
2020-01-08,Kirk,Uranium,484.09,473.58
2020-01-08,Kris,Equipment,7.7,7.54
2020-01-08,Kris,Medicine,36.32,35.78
2020-01-08,Kris,Metals,3.31,3.26
2020-01-08,Kris,Software,20.68,20.05
2020-01-08,Kris,StarGems,1183.62,1149.39
2020-01-08,Kris,Uranium,571.15,554.26
2020-01-08,Quin,Equipment,6.63,6.44
2020-01-08,Quin,Medicine,41.9,40.83
2020-01-08,Quin,Metals,3.08,3.01
2020-01-08,Quin,Software,20.72,19.85
2020-01-08,Quin,StarGems,1009.45,998.44
2020-01-08,Quin,Uranium,510.7,497.11
2020-01-08,Reef,Equipment,6.84,6.74
2020-01-08,Reef,Medicine,41.31,40.07
2020-01-08,Reef,Metals,2.88,2.78
2020-01-08,Reef,Software,20.34,19.6
2020-01-08,Reef,StarGems,974.71,963.12
2020-01-08,Reef,Uranium,463.02,453.39
2020-01-08,Sand,Equipment,6.58,6.33
2020-01-08,Sand,Medicine,36.42,35.55
2020-01-08,Sand,Metals,2.86,2.81
2020-01-08,Sand,Software,17.55,17.19
2020-01-08,Sand,StarGems,1062.03,1051.41
2020-01-08,Sand,Uranium,420.98,409.81
2020-01-08,Sink,Equipment,6.74,6.59
2020-01-08,Sink,Medicine,39.58,39.07
2020-01-08,Sink,Metals,3.31,3.23
2020-01-08,Sink,Software,20.88,20.41
2020-01-08,Sink,StarGems,991.65,979.11
2020-01-08,Sink,Uranium,543.79,533.69
2020-01-08,Stan,Equipment,6.84,6.76
2020-01-08,Stan,Medicine,37.19,36.46
2020-01-08,Stan,Metals,3.44,3.35
2020-01-08,Stan,Software,22.44,21.79
2020-01-08,Stan,StarGems,1212.86,1172.32
2020-01-08,Stan,Uranium,559.23,540.63
2020-01-08,Task,Equipment,5.69,5.5
2020-01-08,Task,Medicine,39.85,39.06
2020-01-08,Task,Metals,3.22,3.12
2020-01-08,Task,Software,19.51,19.19
2020-01-08,Task,StarGems,1062.84,1039.97
2020-01-08,Task,Uranium,521.0,508.85
2020-01-08,York,Equipment,7.38,7.23
2020-01-08,York,Medicine,38.99,38.0
2020-01-08,York,Metals,3.01,2.93
2020-01-08,York,Software,20.76,20.38
2020-01-08,York,StarGems,1096.8,1065.51
2020-01-08,York,Uranium,529.98,514.19
2020-01-09,Sol,Equipment,7.48,7.24
2020-01-09,Sol,Medicine,43.7,42.35
2020-01-09,Sol,Metals,3.55,3.49
2020-01-09,Sol,Software,19.56,19.0
2020-01-09,Sol,StarGems,1184.17,1169.19
2020-01-09,Sol,Uranium,501.75,493.66
2020-01-09,Boyd,Equipment,6.36,6.18
2020-01-09,Boyd,Medicine,38.6,37.53
2020-01-09,Boyd,Metals,3.04,3.0
2020-01-09,Boyd,Software,19.69,19.38
2020-01-09,Boyd,StarGems,989.53,961.21
2020-01-09,Boyd,Uranium,506.69,493.72
2020-01-09,Fate,Equipment,7.43,7.25
2020-01-09,Fate,Medicine,34.74,34.43
2020-01-09,Fate,Metals,3.02,2.98
2020-01-09,Fate,Software,18.75,18.04
2020-01-09,Fate,StarGems,850.55,840.15
2020-01-09,Fate,Uranium,540.08,526.82
2020-01-09,Gaol,Equipment,7.38,7.1
2020-01-09,Gaol,Medicine,46.82,46.16
2020-01-09,Gaol,Metals,2.85,2.77
2020-01-09,Gaol,Software,22.19,21.86
2020-01-09,Gaol,StarGems,1191.12,1153.32
2020-01-09,Gaol,Uranium,500.35,489.84
2020-01-09,Hook,Equipment,5.29,5.16
2020-01-09,Hook,Medicine,44.0,43.18
2020-01-09,Hook,Metals,3.23,3.12
2020-01-09,Hook,Software,20.52,20.22
2020-01-09,Hook,StarGems,973.61,947.72
2020-01-09,Hook,Uranium,613.77,593.89
2020-01-09,Ivan,Equipment,6.55,6.4
2020-01-09,Ivan,Medicine,37.66,36.36
2020-01-09,Ivan,Metals,3.03,2.97
2020-01-09,Ivan,Software,21.26,20.87
2020-01-09,Ivan,StarGems,1297.89,1260.57
2020-01-09,Ivan,Uranium,519.61,509.0
2020-01-09,Kirk,Equipment,7.38,7.23
2020-01-09,Kirk,Medicine,41.31,39.82
2020-01-09,Kirk,Metals,3.02,2.97
2020-01-09,Kirk,Software,19.35,18.98
2020-01-09,Kirk,StarGems,987.37,961.75
2020-01-09,Kirk,Uranium,500.32,486.23
2020-01-09,Kris,Equipment,7.58,7.45
2020-01-09,Kris,Medicine,37.23,36.34
2020-01-09,Kris,Metals,3.35,3.26
2020-01-09,Kris,Software,20.43,19.77
2020-01-09,Kris,StarGems,1209.28,1180.15
2020-01-09,Kris,Uranium,580.46,560.71
2020-01-09,Quin,Equipment,6.32,6.21
2020-01-09,Quin,Medicine,42.34,41.68
2020-01-09,Quin,Metals,2.97,2.94
2020-01-09,Quin,Software,20.32,19.77
2020-01-09,Quin,StarGems,1027.28,1011.78
2020-01-09,Quin,Uranium,499.43,494.13
2020-01-09,Reef,Equipment,7.05,6.89
2020-01-09,Reef,Medicine,41.62,40.68
2020-01-09,Reef,Metals,2.73,2.69
2020-01-09,Reef,Software,20.01,19.41
2020-01-09,Reef,StarGems,1006.74,968.55
2020-01-09,Reef,Uranium,457.92,448.18
2020-01-09,Sand,Equipment,6.52,6.31
2020-01-09,Sand,Medicine,37.1,36.12
2020-01-09,Sand,Metals,2.9,2.83
2020-01-09,Sand,Software,17.35,16.88
2020-01-09,Sand,StarGems,1088.14,1055.08
2020-01-09,Sand,Uranium,413.84,404.79
2020-01-09,Sink,Equipment,6.56,6.43
2020-01-09,Sink,Medicine,38.95,38.19
2020-01-09,Sink,Metals,3.39,3.25
2020-01-09,Sink,Software,21.2,20.4
2020-01-09,Sink,StarGems,1011.23,979.22
2020-01-09,Sink,Uranium,533.93,521.46
2020-01-09,Stan,Equipment,6.89,6.73
2020-01-09,Stan,Medicine,36.79,35.7
2020-01-09,Stan,Metals,3.39,3.29
2020-01-09,Stan,Software,22.35,21.72
2020-01-09,Stan,StarGems,1176.22,1139.89
2020-01-09,Stan,Uranium,571.53,547.87
2020-01-09,Task,Equipment,5.96,5.77
2020-01-09,Task,Medicine,40.57,39.42
2020-01-09,Task,Metals,3.15,3.05
2020-01-09,Task,Software,19.53,19.08
2020-01-09,Task,StarGems,1022.32,1007.61
2020-01-09,Task,Uranium,523.57,505.01
2020-01-09,York,Equipment,7.42,7.3
2020-01-09,York,Medicine,39.36,38.44
2020-01-09,York,Metals,2.92,2.86
2020-01-09,York,Software,20.96,20.5
2020-01-09,York,StarGems,1132.87,1090.16
2020-01-09,York,Uranium,558.85,532.24
2020-01-10,Sol,Equipment,7.3,7.14
2020-01-10,Sol,Medicine,43.0,41.62
2020-01-10,Sol,Metals,3.59,3.49
2020-01-10,Sol,Software,18.2,17.89
2020-01-10,Sol,StarGems,1187.9,1156.77
2020-01-10,Sol,Uranium,506.34,490.98
2020-01-10,Boyd,Equipment,6.29,6.12
2020-01-10,Boyd,Medicine,37.43,36.34
2020-01-10,Boyd,Metals,3.07,2.99
2020-01-10,Boyd,Software,19.84,19.08
2020-01-10,Boyd,StarGems,995.57,975.77
2020-01-10,Boyd,Uranium,498.73,484.65
2020-01-10,Fate,Equipment,7.52,7.21
2020-01-10,Fate,Medicine,35.03,34.27
2020-01-10,Fate,Metals,3.08,3.01
2020-01-10,Fate,Software,17.69,17.12
2020-01-10,Fate,StarGems,849.33,834.43
2020-01-10,Fate,Uranium,554.65,534.82
2020-01-10,Gaol,Equipment,7.26,7.05
2020-01-10,Gaol,Medicine,45.67,44.75
2020-01-10,Gaol,Metals,2.87,2.79
2020-01-10,Gaol,Software,22.61,22.01
2020-01-10,Gaol,StarGems,1190.25,1147.08
2020-01-10,Gaol,Uranium,494.28,478.48
2020-01-10,Hook,Equipment,5.24,5.08
2020-01-10,Hook,Medicine,44.19,42.91
2020-01-10,Hook,Metals,3.11,3.06
2020-01-10,Hook,Software,19.64,19.44
2020-01-10,Hook,StarGems,946.47,933.13
2020-01-10,Hook,Uranium,612.51,593.16
2020-01-10,Ivan,Equipment,6.47,6.33
2020-01-10,Ivan,Medicine,37.59,36.3
2020-01-10,Ivan,Metals,3.05,2.97
2020-01-10,Ivan,Software,21.66,21.24
2020-01-10,Ivan,StarGems,1350.37,1316.14
2020-01-10,Ivan,Uranium,541.22,516.45
2020-01-10,Kirk,Equipment,7.23,7.02
2020-01-10,Kirk,Medicine,38.39,37.7
2020-01-10,Kirk,Metals,3.03,2.96
2020-01-10,Kirk,Software,19.34,19.0
2020-01-10,Kirk,StarGems,971.08,939.4
2020-01-10,Kirk,Uranium,500.73,488.88
2020-01-10,Kris,Equipment,7.57,7.34
2020-01-10,Kris,Medicine,37.31,36.63
2020-01-10,Kris,Metals,3.33,3.24
2020-01-10,Kris,Software,20.33,19.92
2020-01-10,Kris,StarGems,1173.21,1139.01
2020-01-10,Kris,Uranium,568.82,555.79
2020-01-10,Quin,Equipment,6.43,6.2
2020-01-10,Quin,Medicine,42.09,40.5
2020-01-10,Quin,Metals,3.12,3.05
2020-01-10,Quin,Software,20.28,19.56
2020-01-10,Quin,StarGems,1066.49,1039.91
2020-01-10,Quin,Uranium,503.36,487.56
2020-01-10,Reef,Equipment,7.05,6.86
2020-01-10,Reef,Medicine,42.85,41.64
2020-01-10,Reef,Metals,2.78,2.71
2020-01-10,Reef,Software,20.27,19.49
2020-01-10,Reef,StarGems,992.55,973.7
2020-01-10,Reef,Uranium,443.68,435.93
2020-01-10,Sand,Equipment,6.38,6.26
2020-01-10,Sand,Medicine,36.83,35.43
2020-01-10,Sand,Metals,2.96,2.84
2020-01-10,Sand,Software,16.94,16.69
2020-01-10,Sand,StarGems,1086.21,1054.15
2020-01-10,Sand,Uranium,414.88,404.16
2020-01-10,Sink,Equipment,6.61,6.43
2020-01-10,Sink,Medicine,38.75,38.16
2020-01-10,Sink,Metals,3.3,3.2
2020-01-10,Sink,Software,20.29,19.97
2020-01-10,Sink,StarGems,1007.74,966.21
2020-01-10,Sink,Uranium,542.39,532.63
2020-01-10,Stan,Equipment,6.93,6.79
2020-01-10,Stan,Medicine,36.81,36.12
2020-01-10,Stan,Metals,3.46,3.38
2020-01-10,Stan,Software,21.77,21.21
2020-01-10,Stan,StarGems,1178.77,1151.52
2020-01-10,Stan,Uranium,545.78,536.09
2020-01-10,Task,Equipment,5.99,5.73
2020-01-10,Task,Medicine,40.51,39.8
2020-01-10,Task,Metals,3.22,3.15
2020-01-10,Task,Software,19.46,18.78
2020-01-10,Task,StarGems,1034.17,1005.7
2020-01-10,Task,Uranium,530.17,516.69
2020-01-10,York,Equipment,7.25,7.08
2020-01-10,York,Medicine,40.17,38.72
2020-01-10,York,Metals,2.9,2.85
2020-01-10,York,Software,20.48,20.14
2020-01-10,York,StarGems,1114.62,1093.35
2020-01-10,York,Uranium,552.4,538.57
2020-01-11,Sol,Equipment,7.15,7.01
2020-01-11,Sol,Medicine,43.41,41.94
2020-01-11,Sol,Metals,3.59,3.5
2020-01-11,Sol,Software,17.8,17.44
2020-01-11,Sol,StarGems,1213.61,1192.71
2020-01-11,Sol,Uranium,514.1,501.68
2020-01-11,Boyd,Equipment,6.12,6.01
2020-01-11,Boyd,Medicine,36.8,35.91
2020-01-11,Boyd,Metals,3.07,3.03
2020-01-11,Boyd,Software,19.4,18.89
2020-01-11,Boyd,StarGems,956.8,939.87
2020-01-11,Boyd,Uranium,503.77,494.82
2020-01-11,Fate,Equipment,7.48,7.21
2020-01-11,Fate,Medicine,35.87,35.58
2020-01-11,Fate,Metals,3.08,3.03
2020-01-11,Fate,Software,17.92,17.18
2020-01-11,Fate,StarGems,910.48,882.4
2020-01-11,Fate,Uranium,543.18,532.99
2020-01-11,Gaol,Equipment,7.14,6.91
2020-01-11,Gaol,Medicine,46.63,44.95
2020-01-11,Gaol,Metals,2.94,2.85
2020-01-11,Gaol,Software,21.9,21.49
2020-01-11,Gaol,StarGems,1162.81,1126.24
2020-01-11,Gaol,Uranium,495.48,482.78
2020-01-11,Hook,Equipment,4.88,4.76
2020-01-11,Hook,Medicine,42.57,41.97
2020-01-11,Hook,Metals,3.16,3.11
2020-01-11,Hook,Software,19.99,19.21
2020-01-11,Hook,StarGems,928.2,902.78
2020-01-11,Hook,Uranium,635.64,616.0
2020-01-11,Ivan,Equipment,6.28,6.16
2020-01-11,Ivan,Medicine,36.87,35.92
2020-01-11,Ivan,Metals,3.02,2.95
2020-01-11,Ivan,Software,21.68,21.28
2020-01-11,Ivan,StarGems,1316.74,1306.41
2020-01-11,Ivan,Uranium,526.23,515.62
2020-01-11,Kirk,Equipment,7.16,7.03
2020-01-11,Kirk,Medicine,38.31,37.64
2020-01-11,Kirk,Metals,2.99,2.97
2020-01-11,Kirk,Software,18.54,18.1
2020-01-11,Kirk,StarGems,964.3,947.69
2020-01-11,Kirk,Uranium,484.04,475.15
2020-01-11,Kris,Equipment,7.22,7.02
2020-01-11,Kris,Medicine,39.13,37.64
2020-01-11,Kris,Metals,3.2,3.15
2020-01-11,Kris,Software,20.37,20.0
2020-01-11,Kris,StarGems,1161.14,1121.41
2020-01-11,Kris,Uranium,560.36,548.25
2020-01-11,Quin,Equipment,6.41,6.26
2020-01-11,Quin,Medicine,40.77,39.65
2020-01-11,Quin,Metals,3.13,3.07
2020-01-11,Quin,Software,20.05,19.71
2020-01-11,Quin,StarGems,1086.74,1064.13
2020-01-11,Quin,Uranium,493.44,484.29
2020-01-11,Reef,Equipment,7.25,7.01
2020-01-11,Reef,Medicine,44.18,43.07
2020-01-11,Reef,Metals,2.81,2.79
2020-01-11,Reef,Software,20.45,19.71
2020-01-11,Reef,StarGems,997.53,982.45
2020-01-11,Reef,Uranium,470.33,460.78
2020-01-11,Sand,Equipment,6.72,6.54
2020-01-11,Sand,Medicine,35.92,34.89
2020-01-11,Sand,Metals,2.98,2.89
2020-01-11,Sand,Software,17.14,16.89
2020-01-11,Sand,StarGems,1075.44,1055.68
2020-01-11,Sand,Uranium,413.52,405.4
2020-01-11,Sink,Equipment,6.73,6.49
2020-01-11,Sink,Medicine,40.1,38.88
2020-01-11,Sink,Metals,3.29,3.22
2020-01-11,Sink,Software,20.67,20.11
2020-01-11,Sink,StarGems,1020.85,993.11
2020-01-11,Sink,Uranium,551.79,536.02
2020-01-11,Stan,Equipment,7.05,6.86
2020-01-11,Stan,Medicine,37.27,36.84
2020-01-11,Stan,Metals,3.63,3.49
2020-01-11,Stan,Software,22.22,21.73
2020-01-11,Stan,StarGems,1190.48,1160.2
2020-01-11,Stan,Uranium,554.7,538.32
2020-01-11,Task,Equipment,5.77,5.59
2020-01-11,Task,Medicine,40.7,40.03
2020-01-11,Task,Metals,3.19,3.08
2020-01-11,Task,Software,18.96,18.4
2020-01-11,Task,StarGems,1038.37,1018.79
2020-01-11,Task,Uranium,519.08,515.65
2020-01-11,York,Equipment,7.27,7.15
2020-01-11,York,Medicine,39.31,38.24
2020-01-11,York,Metals,3.01,2.92
2020-01-11,York,Software,20.68,20.2
2020-01-11,York,StarGems,1153.34,1119.33
2020-01-11,York,Uranium,553.09,545.83
2020-01-12,Sol,Equipment,7.24,7.03
2020-01-12,Sol,Medicine,42.91,41.53
2020-01-12,Sol,Metals,3.59,3.51
2020-01-12,Sol,Software,18.33,17.73
2020-01-12,Sol,StarGems,1237.97,1209.35
2020-01-12,Sol,Uranium,506.54,489.69
2020-01-12,Boyd,Equipment,6.3,6.14
2020-01-12,Boyd,Medicine,37.22,35.76
2020-01-12,Boyd,Metals,3.16,3.08
2020-01-12,Boyd,Software,19.1,18.63
2020-01-12,Boyd,StarGems,980.18,951.86
2020-01-12,Boyd,Uranium,505.14,486.94
2020-01-12,Fate,Equipment,7.46,7.23
2020-01-12,Fate,Medicine,36.2,35.37
2020-01-12,Fate,Metals,3.08,3.02
2020-01-12,Fate,Software,17.5,16.99
2020-01-12,Fate,StarGems,907.94,879.69
2020-01-12,Fate,Uranium,530.11,514.43
2020-01-12,Gaol,Equipment,7.17,7.04
2020-01-12,Gaol,Medicine,46.66,45.82
2020-01-12,Gaol,Metals,2.92,2.82
2020-01-12,Gaol,Software,21.42,20.9
2020-01-12,Gaol,StarGems,1126.4,1111.67
2020-01-12,Gaol,Uranium,506.8,491.93
2020-01-12,Hook,Equipment,4.96,4.81
2020-01-12,Hook,Medicine,42.86,41.72
2020-01-12,Hook,Metals,3.27,3.17
2020-01-12,Hook,Software,19.61,18.81
2020-01-12,Hook,StarGems,915.7,891.72
2020-01-12,Hook,Uranium,635.1,621.85
2020-01-12,Ivan,Equipment,6.33,6.14
2020-01-12,Ivan,Medicine,36.43,35.5
2020-01-12,Ivan,Metals,2.9,2.8
2020-01-12,Ivan,Software,21.92,21.57
2020-01-12,Ivan,StarGems,1346.41,1314.87
2020-01-12,Ivan,Uranium,510.73,497.64
2020-01-12,Kirk,Equipment,7.22,7.12
2020-01-12,Kirk,Medicine,38.19,37.63
2020-01-12,Kirk,Metals,3.08,2.98
2020-01-12,Kirk,Software,18.86,18.44
2020-01-12,Kirk,StarGems,964.23,933.67
2020-01-12,Kirk,Uranium,492.79,481.93
2020-01-12,Kris,Equipment,7.32,7.12
2020-01-12,Kris,Medicine,38.91,38.22
2020-01-12,Kris,Metals,3.36,3.26
2020-01-12,Kris,Software,20.67,20.26
2020-01-12,Kris,StarGems,1136.59,1108.81
2020-01-12,Kris,Uranium,585.38,567.97
2020-01-12,Quin,Equipment,6.33,6.12
2020-01-12,Quin,Medicine,40.45,39.28
2020-01-12,Quin,Metals,3.12,3.02
2020-01-12,Quin,Software,20.07,19.67
2020-01-12,Quin,StarGems,1124.68,1087.16
2020-01-12,Quin,Uranium,508.07,496.86
2020-01-12,Reef,Equipment,7.3,7.07
2020-01-12,Reef,Medicine,43.45,42.55
2020-01-12,Reef,Metals,2.84,2.76
2020-01-12,Reef,Software,19.79,19.48
2020-01-12,Reef,StarGems,1027.67,1001.17
2020-01-12,Reef,Uranium,463.83,452.42
2020-01-12,Sand,Equipment,6.8,6.65
2020-01-12,Sand,Medicine,35.22,34.86
2020-01-12,Sand,Metals,2.94,2.9
2020-01-12,Sand,Software,17.76,17.41
2020-01-12,Sand,StarGems,1062.62,1045.64
2020-01-12,Sand,Uranium,428.2,418.88
2020-01-12,Sink,Equipment,6.54,6.3
2020-01-12,Sink,Medicine,38.92,38.24
2020-01-12,Sink,Metals,3.18,3.12
2020-01-12,Sink,Software,20.18,19.81
2020-01-12,Sink,StarGems,1036.02,1004.69
2020-01-12,Sink,Uranium,559.33,543.93
2020-01-12,Stan,Equipment,6.99,6.9
2020-01-12,Stan,Medicine,37.85,37.03
2020-01-12,Stan,Metals,3.51,3.41
2020-01-12,Stan,Software,21.68,21.15
2020-01-12,Stan,StarGems,1196.14,1167.25
2020-01-12,Stan,Uranium,569.78,552.83
2020-01-12,Task,Equipment,5.64,5.55
2020-01-12,Task,Medicine,40.16,39.02
2020-01-12,Task,Metals,3.11,2.99
2020-01-12,Task,Software,18.86,18.15
2020-01-12,Task,StarGems,1081.94,1050.97
2020-01-12,Task,Uranium,520.78,513.51
2020-01-12,York,Equipment,7.19,7.0
2020-01-12,York,Medicine,39.0,37.77
2020-01-12,York,Metals,3.0,2.89
2020-01-12,York,Software,20.84,20.31
2020-01-12,York,StarGems,1140.97,1104.55
2020-01-12,York,Uranium,550.27,536.11
2020-01-13,Sol,Equipment,7.17,7.0
2020-01-13,Sol,Medicine,43.23,41.92
2020-01-13,Sol,Metals,3.65,3.56
2020-01-13,Sol,Software,18.44,17.93
2020-01-13,Sol,StarGems,1216.78,1198.29
2020-01-13,Sol,Uranium,487.82,473.09
2020-01-13,Boyd,Equipment,6.14,6.04
2020-01-13,Boyd,Medicine,37.02,35.96
2020-01-13,Boyd,Metals,3.07,3.0
2020-01-13,Boyd,Software,19.33,18.72
2020-01-13,Boyd,StarGems,958.4,940.63
2020-01-13,Boyd,Uranium,496.16,481.27
2020-01-13,Fate,Equipment,7.53,7.39
2020-01-13,Fate,Medicine,36.06,35.52
2020-01-13,Fate,Metals,3.19,3.1
2020-01-13,Fate,Software,17.04,16.67
2020-01-13,Fate,StarGems,926.29,899.58
2020-01-13,Fate,Uranium,541.59,523.78
2020-01-13,Gaol,Equipment,6.83,6.61
2020-01-13,Gaol,Medicine,47.12,45.74
2020-01-13,Gaol,Metals,2.99,2.91
2020-01-13,Gaol,Software,21.68,21.23
2020-01-13,Gaol,StarGems,1151.79,1101.86
2020-01-13,Gaol,Uranium,502.12,489.64
2020-01-13,Hook,Equipment,4.81,4.69
2020-01-13,Hook,Medicine,43.26,41.89
2020-01-13,Hook,Metals,3.14,3.05
2020-01-13,Hook,Software,18.8,18.43
2020-01-13,Hook,StarGems,938.7,911.68
2020-01-13,Hook,Uranium,637.87,621.59
2020-01-13,Ivan,Equipment,6.3,6.1
2020-01-13,Ivan,Medicine,36.54,35.42
2020-01-13,Ivan,Metals,3.01,2.96
2020-01-13,Ivan,Software,22.91,22.01
2020-01-13,Ivan,StarGems,1332.14,1294.47
2020-01-13,Ivan,Uranium,534.47,514.23
2020-01-13,Kirk,Equipment,7.32,7.1
2020-01-13,Kirk,Medicine,38.82,38.18
2020-01-13,Kirk,Metals,3.03,2.95
2020-01-13,Kirk,Software,18.46,18.09
2020-01-13,Kirk,StarGems,976.1,948.64
2020-01-13,Kirk,Uranium,484.56,474.52
2020-01-13,Kris,Equipment,7.17,7.0
2020-01-13,Kris,Medicine,39.98,38.9
2020-01-13,Kris,Metals,3.23,3.18
2020-01-13,Kris,Software,20.51,19.68
2020-01-13,Kris,StarGems,1149.72,1120.9
2020-01-13,Kris,Uranium,558.17,545.71
2020-01-13,Quin,Equipment,6.22,6.02
2020-01-13,Quin,Medicine,40.01,38.99
2020-01-13,Quin,Metals,3.02,2.93
2020-01-13,Quin,Software,19.78,19.23
2020-01-13,Quin,StarGems,1125.2,1101.64
2020-01-13,Quin,Uranium,514.09,499.76
2020-01-13,Reef,Equipment,7.15,6.94
2020-01-13,Reef,Medicine,44.26,43.0
2020-01-13,Reef,Metals,2.92,2.85
2020-01-13,Reef,Software,19.37,18.98
2020-01-13,Reef,StarGems,1019.44,1002.4
2020-01-13,Reef,Uranium,480.15,470.31
2020-01-13,Sand,Equipment,7.01,6.73
2020-01-13,Sand,Medicine,36.26,35.43
2020-01-13,Sand,Metals,2.99,2.89
2020-01-13,Sand,Software,17.34,17.13
2020-01-13,Sand,StarGems,1078.7,1069.55
2020-01-13,Sand,Uranium,435.7,424.35
2020-01-13,Sink,Equipment,6.51,6.3
2020-01-13,Sink,Medicine,39.01,37.88
2020-01-13,Sink,Metals,3.05,3.01
2020-01-13,Sink,Software,20.43,19.87
2020-01-13,Sink,StarGems,1022.04,990.79
2020-01-13,Sink,Uranium,549.87,542.49
2020-01-13,Stan,Equipment,7.13,6.99
2020-01-13,Stan,Medicine,38.3,37.64
2020-01-13,Stan,Metals,3.55,3.46
2020-01-13,Stan,Software,22.54,22.1
2020-01-13,Stan,StarGems,1230.94,1194.45
2020-01-13,Stan,Uranium,554.33,544.58
2020-01-13,Task,Equipment,5.61,5.46
2020-01-13,Task,Medicine,41.77,40.83
2020-01-13,Task,Metals,3.04,2.95
2020-01-13,Task,Software,18.81,18.13
2020-01-13,Task,StarGems,1128.34,1087.65
2020-01-13,Task,Uranium,537.56,531.12
2020-01-13,York,Equipment,7.27,6.99
2020-01-13,York,Medicine,38.74,37.95
2020-01-13,York,Metals,2.91,2.79
2020-01-13,York,Software,20.24,19.94
2020-01-13,York,StarGems,1126.96,1096.48
2020-01-13,York,Uranium,546.52,536.05
2020-01-14,Sol,Equipment,7.18,6.96
2020-01-14,Sol,Medicine,42.73,42.05
2020-01-14,Sol,Metals,3.81,3.71
2020-01-14,Sol,Software,18.24,18.09
